artist_id,artist_name,total_followers,genres,popularity
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,24897222,"['dance pop', 'pop', 'uk pop']",96
2MoxYOhy9ooC8KRcdgIFif,Leroy Styles,3587,['dutch edm'],30
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,1859643,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",80
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,17322111,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90
0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,1529723,"['alt z', 'pop', 'post-teen pop', 'social media pop']",73
6KImCVD70vtIoJWnq6nGn3,Harry Styles,14676073,"['pop', 'post-teen pop']",91
26VFTg2z8YR0cCuwLzESi2,Halsey,14946660,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",89
2cFrymmkijnjDg9SS92EPM,blackbear,4129874,"['electropop', 'pop', 'pop rap']",88
4u5smJBskI6Adzv08PuiUP,Kiiara,764069,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']",71
74XFHRwlV6OrjEM0A2NCMF,Paramore,5994939,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",82
7ygtjsCTrCQZAYYPOne9uE,Erik Santos,520216,['opm'],58
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,848881,"['indie folk', 'indie pop', 'stomp and holler']",77
4TrraAsitQKl821DQY42cZ,Sigrid,530378,"['dance pop', 'norwegian pop', 'pop']",65
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,6074156,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",88
6vXTefBL93Dj5IqAWq6OTv,French Montana,3938684,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82
7blkMNJv8n9ceP9zlA4W2U,Shawn Hook,59828,['canadian pop'],52
4xRYI6VqpkE3UwrDrAZL8L,Logic,5340945,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",84
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,11383095,"['melodic rap', 'philly rap', 'rap', 'trap']",92
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,15072047,"['dance pop', 'pop', 'post-teen pop']",90
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,7675846,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",76
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,21542782,"['dance pop', 'electropop', 'pop', 'post-teen pop']",86
4iSU0hKfGnU2nscL5dLi9p,Claudia,17058,['pinoy r&b'],34
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,7831434,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",82
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,6613542,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",80
4VkqlQl3hGhxjchI34xp2V,Thyro,7982,['opm'],56
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,5707787,"['dance pop', 'pop', 'pop rap']",87
06HL4z0CvFAxyc27GXpf02,Taylor Swift,39711741,"['pop', 'post-teen pop']",98
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2290751,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",73
20gsENnposVs2I4rQ5kvrf,Sam Feldt,623372,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",81
1IueXOQyABrMOprrzwQJWN,Sigala,1272744,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house']",79
7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,632441,"['opm', 'pinoy rock']",58
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,21758394,"['k-pop', 'k-pop girl group']",88
00TKPo9MxwZ0j4ooveIxWZ,Loote,167723,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",69
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,1725172,"['pop', 'pop rap', 'seattle hip hop']",81
4DTbdShHu2RPYEEMUp2XWV,Anjulie,23511,['canadian pop'],66
6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,852840,"['neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock']",63
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,2782689,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",73
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,7647306,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",79
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1173120,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",73
6V03b3Y36lolYP2orXn8mV,98º,317335,"['boy band', 'dance pop']",60
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,160430,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",61
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,27754330,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",96
6LqNN22kT3074XbTVUrhzX,Kesha,6366065,"['dance pop', 'electropop', 'pop', 'post-teen pop']",82
1LOB7jTeEV14pHai6EXSzF,Cash Cash,596307,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",74
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,19777927,"['dance pop', 'pop', 'post-teen pop']",89
3cjEqqelV9zb4BYE3qDQ4O,EXO,7780591,"['k-pop', 'k-pop boy group']",77
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,16550005,"['rap', 'slap house']",95
0LyfQWJT6nXafLPZqxe9Of,Various Artists,1172858,[],0
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,4982463,"['pop', 'post-teen pop']",76
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,6212975,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",88
6hIZBf6t4Yy8Lrqj7vPYTr,Jake Zyrus,12587,['opm'],31
25uiPmTg16RbhZWAqwLBy5,Charli XCX,2323079,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",80
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,3021785,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",79
1URnnhqYAYcrqrcwql10ft,21 Savage,9616454,"['atl hip hop', 'rap', 'trap']",90
5he5w2lnU9x7JFhnwcekXX,Skrillex,7811230,"['brostep', 'complextro', 'edm', 'electro']",81
1vCWHaC5f2uS3yhpwWbIA6,Avicii,19749981,"['dance pop', 'edm', 'pop', 'pop dance']",87
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,2311238,"['opm', 'pinoy reggae', 'pinoy rock', 'tagalog rap']",68
1KCSPY1glIKqW2TotWuXOR,P!nk,10946030,"['dance pop', 'pop', 'post-teen pop']",88
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,1764208,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",69
7FgMLbnZVrEnir95O0YujA,Five For Fighting,642836,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",64
1YlibpAvhJBbMZMBwN1KGv,The Juans,569871,['opm'],60
3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,31810,"['acoustic opm', 'opm']",52
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,652649,"['opm', 'pinoy singer-songwriter']",60
7tYKF4w9nC0nq9CsPZTHyP,SZA,5306262,"['pop', 'pop rap', 'r&b']",91
09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,188549,"['opm', 'pinoy singer-songwriter']",51
1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1119013,"['opm', 'pinoy rock', 'pop rock']",63
1PbBg2aYjWLKRk84zJK15x,Echosmith,569766,"['dance pop', 'electropop', 'indie poptimism', 'pop rock']",65
4kYSro6naA4h99UJvo89HB,Cardi B,16244050,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",90
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,13645841,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",92
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,2648467,"['canadian contemporary r&b', 'pop', 'r&b']",90
0eecdvMrqBftK0M1VKhaF4,CNCO,7682258,"['boy band', 'latin', 'latin pop', 'reggaeton']",79
3AVfmawzu83sp94QW7CEGm,Astrid S,853011,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",76
4YXycRbyyAE0wozTk7QMEq,Matoma,638088,"['dance pop', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",74
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,27465998,"['emo rap', 'miami hip hop']",93
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,1225263,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",72
7cTXfwpe9peK0UE1bZyIWZ,Pinkfong,112156,"['cartoon', ""children's music"", 'dong-yo']",71
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2188189,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",83
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,676199,"['british soul', 'dance pop', 'pop rap', 'r&b', 'urban contemporary']",72
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,1771207,"['dance pop', 'dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",75
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,8805756,"['emo', 'modern rock', 'pop punk']",84
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,5601892,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",88
6fOMl44jA4Sp5b9PpYCkzz,NF,5454579,"['hip hop', 'pop rap', 'rap']",88
3wyVrVrFCkukjdVIdirGVY,Lil Pump,7682659,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']",75
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,690096,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",78
3hyEbRtp617pNCuuQjyOmc,Lost Kings,308331,"['alt z', 'dance pop', 'edm', 'electro house', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",67
2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,2027859,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",62
7dGJo4pcD2V6oG8kP0tJRR,Eminem,44364589,"['detroit hip hop', 'hip hop', 'rap']",95
7eCmccnRwPmRnWPw61x6jM,SHY Martin,230751,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'swedish electropop']",71
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,2958039,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",80
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,5303906,"['k-pop', 'k-pop girl group']",77
5ebPSE9YI5aLeZ1Z2gkqjn,Clara Benin,95231,"['opm', 'pinoy indie', 'pinoy singer-songwriter']",55
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,6669791,"['dance pop', 'pop', 'urban contemporary']",81
5fMUXHkw8R8eOP2RNVYEZX,Diplo,2391887,"['bmore', 'dance pop', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",88
47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,962315,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",70
7FNnA9vBm6EKceENgCGRMb,Anitta,10545923,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",84
3EXdLajEO02ziZ90P90bSW,Lil Xan,2161147,"['emo rap', 'underground hip hop', 'vapor trap']",68
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2041994,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85
4GBFKKuwmZUnAJt6nBal7A,Kamikazee,809933,"['opm', 'pinoy pop punk', 'pinoy rock']",60
1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,267181,"['classic opm', 'opm', 'soft rock']",55
2G7VQ1kVhVfNagytlousgm,Al James,391603,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",57
4sj6D0zlMOl25nprDJBiU9,Andy Williams,355617,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",63
5lpH0xAS4fVfLkACg9DAuM,Wham!,1563424,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",72
1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,139700,"['hollywood', 'movie tunes', 'show tunes', 'tagalog worship']",65
4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3343531,['opm'],74
0LyfQWJT6nXafLPZqxe9Of,Various Artists,1172858,[],0
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,7681835,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",84
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,3824999,"['alternative r&b', 'dance pop', 'pop', 'r&b']",84
26dSoYclwsYLMAKD3tpOr4,Britney Spears,9047930,"['dance pop', 'pop', 'post-teen pop']",86
0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,421806,['opm'],55
0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,680659,"['classic opm', 'opm', 'papuri', 'pinoy praise']",60
2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,4985,['opm'],35
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,211767,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly', 'vocal jazz']",58
2iE18Oxc8YSumAU232n4rW,The Jackson 5,1125905,"['adult standards', 'motown', 'soul']",72
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,20391,['adult standards'],47
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,4584874,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",77
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,350456,"['adult standards', 'easy listening', 'lounge']",59
11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,20709,[],19
2aiQfmxcWSx7RrqSVbhiFX,Maria Aragon,864,[],14
7vjoSmk5jVvRXNiKIDMox1,Alisah Bonaobra,1568,[],29
0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,372686,['opm'],53
6jtan6NPL80JFme8IkFiy7,Janice Javier,2214,[],27
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,1578729,"['adult standards', 'lounge', 'vocal jazz']",71
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,123795,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",52
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,1953944,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",74
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,4664633,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",79
5EUahD2aecNM2phblhyVFi,Bamboo,6201,[],30
26AHtbjWKiwYzsoGoUZq53,Pentatonix,3033498,['a cappella'],72
0SG7a26LiFGt8E0olaIOpx,Acapellago,2545,[],13
7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,495302,"['k-pop', 'k-pop girl group']",45
0SCbttzoZTnLFebDYmAWCm,Glee Cast,1380009,"['glee club', 'hollywood', 'post-teen pop']",80
65kpH75MFCBJhLy7qvVl6A,Aegis,158203,"['classic opm', 'opm']",53
3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,1100053,"['classic opm', 'dance pop', 'opm']",63
35S20clEkkSNUo23ViaslZ,Band Aid,19860,['musical advocacy'],42
4w9rFB4pUAUO3OloDQ6wn7,Jamie Rivera,104247,"['classic opm', 'opm', 'papuri', 'pinoy praise']",52
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,4753623,"['adult standards', 'easy listening', 'lounge']",81
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,2760202,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",78
0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,386818,['opm'],51
3qZNpgS5OAdktfruSjjLeY,Benni Sparks,457,[],21
6Paz0vXJJ9bCPf0fEm3qzg,Dagny,111632,"['electropop', 'norwegian indie', 'norwegian pop', 'tropical house']",66
0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,128828,['swedish pop'],52
0lslA51eKXwTUY0TSX9Emy,Marion Aunor,30121,['opm'],47
5Xcbv83o11Ez2XPHa1n8Pf,AmPm,36546,['japanese dance pop'],52
62Jfwxon19ZOT9eSL6bvtY,Sweater Beats,42081,"['gauze pop', 'vapor twitch']",49
2TX325jFbZFpe2OGZNo4Lx,Markus,2437,['pinoy singer-songwriter'],37
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,4013283,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",79
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,18452166,"['pop', 'r&b', 'soul']",86
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,2563165,"['dance pop', 'modern rock', 'pop', 'pop rap', 'seattle hip hop']",79
2JLqTvFXmC87BksiCsBezV,Matt Terry,121659,['talent show'],49
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,506529,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",57
3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,126151,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",55
2U5mF0PZqGu6glnz55yY0y,John Roa,843182,['opm'],67
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,714526,"['dance pop', 'hollywood', 'pop', 'post-teen pop', 'show tunes']",76
0touaoSr4QOLYxBJ9lmGgK,Karencitta,135133,"['pinoy edm', 'pinoy r&b', 'pinoy trap', 'vispop']",46
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,138804,"['broadway', 'hollywood', 'show tunes']",73
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2449474,"['irish rock', 'pop rock']",77
17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,196669,"['opm', 'pinoy r&b']",52
6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,1035682,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58
4WN5naL3ofxrVBgFpguzKo,Rudimental,1271076,"['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",78
3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,280063,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",59
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4249941,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81
0LyOADBjj28cbvJWTXUEGA,Loren Allred,85276,"['deep talent show', 'hollywood', 'movie tunes']",66
2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,8983,['show tunes'],63
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,555188,"['hollywood', 'show tunes']",75
4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,1546253,"['opm', 'pinoy indie', 'pinoy trap']",63
2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,8280,['hollywood'],66
6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,3604,['show tunes'],54
0vqJkZ0RpLZixt3lTmD8vP,Whethan,221739,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",70
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,1040441,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",66
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,851383,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",70
4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,95493,[],53
2NzWRNaaLByHyI3wpuec8P,Jim Brickman,81513,"['classify', 'new age', 'new age piano']",61
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1282844,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",69
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,3662297,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",79
28ExwzUQsvgJooOI0X1mr3,Jay Rock,1048776,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",75
4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3679336,"['opm', 'pinoy pop punk']",68
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,7484349,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",85
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1087721,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",72
23zg3TcAtWQy7J6upgbUnj,Usher,8701375,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",85
0b1sIQumIAsNbqAoIClSpy,j-hope,6091362,"['k-pop', 'k-rap']",68
38CvLGTsjtoloDgv3OKQp8,Robinson,75983,"['alt z', 'australian pop', 'nz pop']",59
3Hvxz2oZPYuo61ChHKcqQI,Autotelic,170635,"['opm', 'pinoy indie', 'pinoy rock']",47
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,2415788,"['k-pop', 'k-pop girl group']",64
6beUvFUlKliUYJdLOXNj9C,King Princess,1130753,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",70
3Isy6kedDrgPYoTS1dazA9,Sean Paul,3452881,"['dance pop', 'dancehall', 'pop', 'pop rap']",85
4mrrcDjpjUq27YEGwlisgs,Gracenote,33390,"['opm', 'pinoy indie', 'pinoy rock']",48
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,1806612,"['comedy rap', 'pop rap', 'rap']",70
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,541449,['israeli pop'],74
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,309152,"['dutch hip hop', 'tropical house']",72
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,664400,"['hip hop', 'virginia hip hop']",64
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2572445,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
5jAMCwdNHWr7JThxtMuEyy,NOTD,183482,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",75
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,35010,['pop r&b'],59
7n2Ycct7Beij7Dj7meI4X0,TWICE,8971577,"['k-pop', 'k-pop girl group']",84
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1215531,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'shimmer pop']",72
2KU7pJgPoJC3uwJRZPYQ8G,BATE,1295,['malaysian indie'],30
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,593179,"['indie cafe pop', 'irish pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",71
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,13427232,"['conscious hip hop', 'north carolina hip hop', 'rap']",96
5iNrZmtVMtYev5M9yoWpEq,Seeb,214665,"['dance pop', 'deep house', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'swedish pop', 'tropical house']",76
63gbXCha1jpkrJJ9K5gGpR,ELI,27027,"['german pop', 'indie cafe pop']",55
3zDRCqOhJXJfS2YWOEwGMC,Christopher,208354,['danish pop'],68
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,21307184,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",93
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,43231528,"['electropop', 'pop']",95
1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,7558,['bass trap'],56
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,91190,['opm'],50
2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,60877,"['danish electronic', 'danish pop', 'scandipop']",62
4ScCswdRlyA23odg9thgIO,Jess Glynne,2500364,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",80
39rKElzF7q6K4O2flycSEc,Chlara,37914,"['opm', 'viral pop']",58
2gBjLmx6zQnFGQJCAQpRgw,Nelly,1786459,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",81
5vBSrE1xujD2FXYRarbAXc,Years & Years,1639677,"['dance pop', 'electropop', 'gauze pop', 'pop', 'post-teen pop', 'tropical house']",76
2DaxqgrOhkeH0fpeiQq2f4,Oasis,6235542,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",82
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,3543858,['pop rap'],83
3mIj9lX2MWuHmhNCA7LSCW,The 1975,4911359,"['modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",81
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,17452900,"['chicago rap', 'melodic rap']",97
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,13895005,"['chicago rap', 'rap']",93
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,731004,"['opm', 'pinoy rock', 'pop rock']",57
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,2655665,"['alt z', 'electropop', 'pop']",81
7uMh23xWiuR7zsNkuNcm2G,MNEK,246888,"['tropical house', 'uk contemporary r&b', 'uk dance']",80
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1437,['opm'],23
1AhjOkOLkbHUfcHDSErXQs,88rising,663989,"['asian american hip hop', 'chill r&b', 'pop']",72
5LHRHt1k9lMyONurDHEdrp,Tyga,6230537,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",87
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,23120851,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",92
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,10691637,"['baroque pop', 'emo', 'modern rock']",85
4fpTMHe34LC5t3h5ztK8qu,The Carters,1107059,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",62
